report_day,report_time,OBCC,wind_dir,wind_speed_mps,wind_gust_mps,visibility_m,temp_c,dewpoint_c,pressure_hpa,source_file
05-26,19:30,ZGGG,70.0,1.0,0.0,9999.0,23.0,20.0,1014.0,weather_caac_report_20250526.csv
05-26,20:00,ZGGG,60.0,2.0,0.0,9999.0,23.0,21.0,1014.0,weather_caac_report_20250526.csv
05-26,20:30,ZGGG,50.0,2.0,0.0,9999.0,22.0,21.0,1014.0,weather_caac_report_20250526.csv
05-26,21:00,ZGGG,60.0,2.0,0.0,9999.0,22.0,20.0,1014.0,weather_caac_report_20250526.csv
05-26,21:30,ZGGG,50.0,2.0,0.0,9999.0,22.0,20.0,1014.0,weather_caac_report_20250526.csv
05-26,22:00,ZGGG,80.0,2.0,0.0,8000.0,22.0,20.0,1014.0,weather_caac_report_20250526.csv
05-26,22:30,ZGGG,90.0,2.0,0.0,8000.0,22.0,20.0,1014.0,weather_caac_report_20250526.csv
05-26,23:00,ZGGG,60.0,2.0,0.0,8000.0,22.0,20.0,1014.0,weather_caac_report_20250526.csv
05-26,23:30,ZGGG,90.0,2.0,0.0,8000.0,23.0,20.0,1014.0,weather_caac_report_20250526.csv
05-27,00:00,ZGGG,-1.0,1.0,0.0,8000.0,24.0,20.0,1014.0,weather_caac_report_20250527.csv
05-27,00:30,ZGGG,70.0,2.0,0.0,9999.0,24.0,20.0,1014.0,weather_caac_report_20250527.csv
05-27,01:00,ZGGG,60.0,2.0,0.0,9999.0,25.0,20.0,1015.0,weather_caac_report_20250527.csv
05-27,01:30,ZGGG,70.0,3.0,0.0,9999.0,26.0,19.0,1015.0,weather_caac_report_20250527.csv
05-27,02:00,ZGGG,90.0,2.0,0.0,9999.0,26.0,19.0,1015.0,weather_caac_report_20250527.csv
05-27,02:30,ZGGG,100.0,2.0,0.0,9999.0,27.0,20.0,1014.0,weather_caac_report_20250527.csv
05-27,03:00,ZGGG,-1.0,1.0,0.0,9999.0,28.0,20.0,1014.0,weather_caac_report_20250527.csv
05-27,03:30,ZGGG,-1.0,2.0,0.0,9999.0,28.0,19.0,1014.0,weather_caac_report_20250527.csv
05-27,04:00,ZGGG,-1.0,1.0,0.0,9999.0,29.0,19.0,1014.0,weather_caac_report_20250527.csv
05-27,04:30,ZGGG,90.0,2.0,0.0,9999.0,29.0,20.0,1014.0,weather_caac_report_20250527.csv
05-27,05:00,ZGGG,80.0,2.0,0.0,9999.0,29.0,20.0,1013.0,weather_caac_report_20250527.csv
05-27,05:30,ZGGG,-1.0,1.0,0.0,9999.0,28.0,19.0,1013.0,weather_caac_report_20250527.csv
05-27,06:00,ZGGG,100.0,2.0,0.0,9999.0,28.0,19.0,1012.0,weather_caac_report_20250527.csv
05-27,06:30,ZGGG,-1.0,1.0,0.0,9999.0,29.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,07:00,ZGGG,360.0,2.0,0.0,9999.0,29.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,07:30,ZGGG,90.0,2.0,0.0,9999.0,28.0,19.0,1012.0,weather_caac_report_20250527.csv
05-27,08:00,ZGGG,50.0,3.0,0.0,9999.0,28.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,08:30,ZGGG,40.0,2.0,0.0,9999.0,28.0,20.0,1011.0,weather_caac_report_20250527.csv
05-27,09:00,ZGGG,10.0,3.0,0.0,9999.0,28.0,20.0,1011.0,weather_caac_report_20250527.csv
05-27,09:30,ZGGG,40.0,3.0,0.0,9999.0,28.0,20.0,1011.0,weather_caac_report_20250527.csv
05-27,10:00,ZGGG,40.0,3.0,0.0,9999.0,28.0,20.0,1011.0,weather_caac_report_20250527.csv
05-27,10:30,ZGGG,30.0,3.0,0.0,9999.0,28.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,11:00,ZGGG,10.0,3.0,0.0,9999.0,28.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,11:30,ZGGG,10.0,3.0,0.0,9999.0,27.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,12:00,ZGGG,10.0,3.0,0.0,9999.0,27.0,20.0,1012.0,weather_caac_report_20250527.csv
05-27,12:30,ZGGG,60.0,2.0,0.0,9999.0,27.0,21.0,1012.0,weather_caac_report_20250527.csv
05-27,13:00,ZGGG,60.0,2.0,0.0,9999.0,26.0,21.0,1012.0,weather_caac_report_20250527.csv
05-27,13:30,ZGGG,60.0,2.0,0.0,9999.0,26.0,21.0,1012.0,weather_caac_report_20250527.csv
05-27,14:00,ZGGG,80.0,2.0,0.0,9999.0,26.0,21.0,1012.0,weather_caac_report_20250527.csv
05-27,14:30,ZGGG,50.0,2.0,0.0,9999.0,26.0,21.0,1013.0,weather_caac_report_20250527.csv
05-27,15:00,ZGGG,60.0,2.0,0.0,9999.0,26.0,21.0,1013.0,weather_caac_report_20250527.csv
05-27,15:30,ZGGG,60.0,2.0,0.0,9999.0,26.0,22.0,1013.0,weather_caac_report_20250527.csv
05-27,16:00,ZGGG,80.0,2.0,0.0,9999.0,26.0,22.0,1012.0,weather_caac_report_20250527.csv
05-27,16:30,ZGGG,80.0,2.0,0.0,9999.0,26.0,22.0,1012.0,weather_caac_report_20250527.csv
05-27,17:00,ZGGG,90.0,2.0,0.0,9999.0,26.0,21.0,1011.0,weather_caac_report_20250527.csv
05-27,17:30,ZGGG,80.0,2.0,0.0,9999.0,25.0,22.0,1011.0,weather_caac_report_20250527.csv
05-27,18:00,ZGGG,60.0,2.0,0.0,9999.0,25.0,22.0,1011.0,weather_caac_report_20250527.csv
05-27,18:30,ZGGG,70.0,2.0,0.0,9999.0,25.0,23.0,1010.0,weather_caac_report_20250527.csv
05-27,19:00,ZGGG,80.0,2.0,0.0,9999.0,25.0,23.0,1010.0,weather_caac_report_20250527.csv
05-27,19:30,ZGGG,60.0,1.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250527.csv
05-27,20:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1010.0,weather_caac_report_20250527.csv
05-27,20:30,ZGGG,80.0,2.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250527.csv
05-27,21:00,ZGGG,70.0,2.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250527.csv
05-27,21:30,ZGGG,60.0,2.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250527.csv
05-27,22:00,ZGGG,60.0,2.0,0.0,9999.0,24.0,22.0,1010.0,weather_caac_report_20250527.csv
05-27,22:30,ZGGG,80.0,2.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250527.csv
05-27,23:00,ZGGG,70.0,2.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250527.csv
05-27,23:30,ZGGG,80.0,2.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250527.csv
05-28,00:00,ZGGG,70.0,3.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250528.csv
05-28,00:30,ZGGG,70.0,3.0,0.0,9999.0,25.0,22.0,1011.0,weather_caac_report_20250528.csv
05-28,01:00,ZGGG,70.0,3.0,0.0,9999.0,25.0,22.0,1011.0,weather_caac_report_20250528.csv
05-28,01:30,ZGGG,60.0,3.0,0.0,9999.0,26.0,22.0,1011.0,weather_caac_report_20250528.csv
05-28,02:00,ZGGG,80.0,2.0,0.0,9999.0,26.0,22.0,1011.0,weather_caac_report_20250528.csv
05-28,02:30,ZGGG,-1.0,1.0,0.0,9999.0,27.0,22.0,1011.0,weather_caac_report_20250528.csv
05-28,03:00,ZGGG,-1.0,1.0,0.0,9999.0,28.0,22.0,1010.0,weather_caac_report_20250528.csv
05-28,03:30,ZGGG,120.0,3.0,0.0,9999.0,28.0,21.0,1010.0,weather_caac_report_20250528.csv
05-28,04:00,ZGGG,130.0,3.0,0.0,9999.0,28.0,22.0,1010.0,weather_caac_report_20250528.csv
05-28,04:30,ZGGG,150.0,3.0,0.0,9999.0,28.0,21.0,1010.0,weather_caac_report_20250528.csv
05-28,05:00,ZGGG,140.0,3.0,0.0,9999.0,28.0,21.0,1010.0,weather_caac_report_20250528.csv
05-28,05:30,ZGGG,170.0,2.0,0.0,9999.0,28.0,21.0,1009.0,weather_caac_report_20250528.csv
05-28,06:00,ZGGG,180.0,2.0,0.0,9999.0,28.0,22.0,1009.0,weather_caac_report_20250528.csv
05-28,06:30,ZGGG,140.0,2.0,0.0,9999.0,29.0,21.0,1009.0,weather_caac_report_20250528.csv
05-28,07:00,ZGGG,140.0,2.0,0.0,9999.0,28.0,22.0,1009.0,weather_caac_report_20250528.csv
05-28,07:30,ZGGG,40.0,3.0,0.0,9999.0,27.0,22.0,1008.0,weather_caac_report_20250528.csv
05-28,08:00,ZGGG,50.0,2.0,0.0,9999.0,27.0,22.0,1008.0,weather_caac_report_20250528.csv
05-28,08:30,ZGGG,60.0,3.0,0.0,9999.0,27.0,22.0,1008.0,weather_caac_report_20250528.csv
05-28,09:00,ZGGG,130.0,3.0,0.0,9999.0,27.0,22.0,1008.0,weather_caac_report_20250528.csv
05-28,09:30,ZGGG,140.0,3.0,0.0,9999.0,27.0,23.0,1008.0,weather_caac_report_20250528.csv
05-28,10:00,ZGGG,100.0,3.0,0.0,8000.0,26.0,23.0,1008.0,weather_caac_report_20250528.csv
05-28,10:30,ZGGG,120.0,2.0,0.0,8000.0,26.0,24.0,1008.0,weather_caac_report_20250528.csv
05-28,11:00,ZGGG,100.0,2.0,0.0,6000.0,25.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,11:30,ZGGG,80.0,2.0,0.0,6000.0,25.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,12:00,ZGGG,80.0,1.0,0.0,6000.0,25.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,12:04,ZGGG,90.0,1.0,0.0,6000.0,25.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,12:30,ZGGG,70.0,2.0,0.0,6000.0,24.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,13:00,ZGGG,-1.0,1.0,0.0,5000.0,24.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,13:30,ZGGG,50.0,2.0,0.0,5000.0,24.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,14:00,ZGGG,80.0,2.0,0.0,5000.0,25.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,14:30,ZGGG,-1.0,1.0,0.0,6000.0,25.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,15:00,ZGGG,80.0,1.0,0.0,6000.0,24.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,15:30,ZGGG,70.0,1.0,0.0,6000.0,25.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,16:00,ZGGG,70.0,1.0,0.0,7000.0,24.0,24.0,1010.0,weather_caac_report_20250528.csv
05-28,16:30,ZGGG,90.0,2.0,0.0,5000.0,24.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,17:00,ZGGG,80.0,2.0,0.0,5000.0,24.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,17:30,ZGGG,60.0,1.0,0.0,6000.0,24.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,18:00,ZGGG,70.0,1.0,0.0,6000.0,24.0,24.0,1008.0,weather_caac_report_20250528.csv
05-28,18:30,ZGGG,-1.0,1.0,0.0,6000.0,24.0,24.0,1008.0,weather_caac_report_20250528.csv
05-28,19:00,ZGGG,60.0,2.0,0.0,6000.0,24.0,24.0,1007.0,weather_caac_report_20250528.csv
05-28,19:30,ZGGG,40.0,2.0,0.0,6000.0,24.0,24.0,1007.0,weather_caac_report_20250528.csv
05-28,20:00,ZGGG,50.0,2.0,0.0,6000.0,24.0,24.0,1007.0,weather_caac_report_20250528.csv
05-28,20:30,ZGGG,-1.0,1.0,0.0,6000.0,24.0,24.0,1007.0,weather_caac_report_20250528.csv
05-28,21:00,ZGGG,60.0,2.0,0.0,6000.0,24.0,24.0,1007.0,weather_caac_report_20250528.csv
05-28,21:30,ZGGG,-1.0,1.0,0.0,5000.0,24.0,24.0,1007.0,weather_caac_report_20250528.csv
05-28,22:00,ZGGG,40.0,2.0,0.0,3500.0,24.0,24.0,1008.0,weather_caac_report_20250528.csv
05-28,22:30,ZGGG,30.0,2.0,0.0,2000.0,24.0,24.0,1008.0,weather_caac_report_20250528.csv
05-28,23:00,ZGGG,20.0,3.0,0.0,2300.0,24.0,24.0,1008.0,weather_caac_report_20250528.csv
05-28,23:15,ZGGG,350.0,4.0,0.0,7000.0,24.0,24.0,1009.0,weather_caac_report_20250528.csv
05-28,23:30,ZGGG,330.0,5.0,0.0,7000.0,24.0,23.0,1009.0,weather_caac_report_20250528.csv
05-29,00:00,ZGGG,350.0,3.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,00:30,ZGGG,360.0,3.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,01:00,ZGGG,340.0,3.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,01:30,ZGGG,330.0,3.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,01:53,ZGGG,360.0,2.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,02:00,ZGGG,360.0,3.0,0.0,6000.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,02:13,ZGGG,10.0,3.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,02:30,ZGGG,340.0,3.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,02:33,ZGGG,340.0,3.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,03:00,ZGGG,340.0,3.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,03:30,ZGGG,300.0,4.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,03:42,ZGGG,310.0,4.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,04:00,ZGGG,350.0,3.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,04:30,ZGGG,340.0,3.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,05:00,ZGGG,340.0,3.0,0.0,8000.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,05:24,ZGGG,350.0,4.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,05:30,ZGGG,360.0,4.0,0.0,9999.0,24.0,23.0,1010.0,weather_caac_report_20250529.csv
05-29,05:45,ZGGG,20.0,4.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,06:00,ZGGG,10.0,4.0,0.0,6000.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,06:30,ZGGG,20.0,4.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,06:42,ZGGG,20.0,4.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,07:00,ZGGG,20.0,3.0,0.0,9999.0,24.0,23.0,1008.0,weather_caac_report_20250529.csv
05-29,07:15,ZGGG,10.0,4.0,0.0,9999.0,24.0,23.0,1008.0,weather_caac_report_20250529.csv
05-29,07:30,ZGGG,360.0,4.0,0.0,9999.0,24.0,23.0,1008.0,weather_caac_report_20250529.csv
05-29,08:00,ZGGG,20.0,4.0,0.0,9999.0,25.0,23.0,1008.0,weather_caac_report_20250529.csv
05-29,08:30,ZGGG,360.0,5.0,0.0,9999.0,24.0,22.0,1008.0,weather_caac_report_20250529.csv
05-29,09:00,ZGGG,360.0,4.0,0.0,9999.0,24.0,22.0,1008.0,weather_caac_report_20250529.csv
05-29,09:30,ZGGG,10.0,3.0,0.0,9999.0,24.0,22.0,1008.0,weather_caac_report_20250529.csv
05-29,10:00,ZGGG,20.0,2.0,0.0,9999.0,24.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,10:30,ZGGG,30.0,2.0,0.0,9999.0,24.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,11:00,ZGGG,-1.0,1.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,11:30,ZGGG,30.0,3.0,0.0,9999.0,24.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,12:00,ZGGG,30.0,2.0,0.0,9999.0,24.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,12:30,ZGGG,40.0,2.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,13:00,ZGGG,30.0,2.0,0.0,9999.0,23.0,23.0,1009.0,weather_caac_report_20250529.csv
05-29,13:30,ZGGG,30.0,2.0,0.0,9999.0,23.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,14:00,ZGGG,10.0,2.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,14:30,ZGGG,20.0,3.0,0.0,9999.0,23.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,15:00,ZGGG,30.0,2.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,15:30,ZGGG,-1.0,1.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,16:00,ZGGG,40.0,2.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,16:30,ZGGG,10.0,2.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,17:00,ZGGG,-1.0,1.0,0.0,8000.0,23.0,22.0,1010.0,weather_caac_report_20250529.csv
05-29,17:30,ZGGG,70.0,1.0,0.0,8000.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,18:00,ZGGG,60.0,2.0,0.0,9999.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,18:30,ZGGG,60.0,2.0,0.0,6000.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,19:00,ZGGG,20.0,3.0,0.0,6000.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,19:30,ZGGG,20.0,3.0,0.0,9999.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,20:00,ZGGG,40.0,2.0,0.0,9999.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,20:30,ZGGG,-1.0,1.0,0.0,8000.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,21:00,ZGGG,30.0,2.0,0.0,5000.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,21:30,ZGGG,340.0,3.0,0.0,5000.0,22.0,22.0,1009.0,weather_caac_report_20250529.csv
05-29,22:00,ZGGG,360.0,3.0,0.0,4000.0,22.0,21.0,1010.0,weather_caac_report_20250529.csv
05-29,22:30,ZGGG,20.0,2.0,0.0,4000.0,22.0,21.0,1010.0,weather_caac_report_20250529.csv
05-29,23:00,ZGGG,10.0,2.0,0.0,8000.0,22.0,21.0,1010.0,weather_caac_report_20250529.csv
05-29,23:30,ZGGG,10.0,2.0,0.0,9999.0,22.0,21.0,1010.0,weather_caac_report_20250529.csv
05-30,00:00,ZGGG,20.0,2.0,0.0,9999.0,22.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,00:30,ZGGG,-1.0,1.0,0.0,9999.0,22.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,01:00,ZGGG,-1.0,1.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,01:30,ZGGG,-1.0,1.0,0.0,9999.0,23.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,02:00,ZGGG,40.0,2.0,0.0,9999.0,24.0,22.0,1011.0,weather_caac_report_20250530.csv
05-30,02:30,ZGGG,20.0,2.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,03:00,ZGGG,60.0,3.0,0.0,9999.0,25.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,03:30,ZGGG,70.0,3.0,0.0,9999.0,26.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,04:00,ZGGG,80.0,3.0,0.0,9999.0,26.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,04:30,ZGGG,40.0,2.0,0.0,9999.0,26.0,22.0,1010.0,weather_caac_report_20250530.csv
05-30,05:00,ZGGG,50.0,2.0,0.0,9999.0,26.0,23.0,1010.0,weather_caac_report_20250530.csv
05-30,05:30,ZGGG,80.0,2.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,06:00,ZGGG,80.0,3.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,06:30,ZGGG,80.0,3.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,07:00,ZGGG,80.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,07:30,ZGGG,80.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,08:00,ZGGG,80.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,08:30,ZGGG,80.0,2.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,09:00,ZGGG,80.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,09:30,ZGGG,70.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,10:00,ZGGG,70.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,10:30,ZGGG,70.0,2.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,11:00,ZGGG,70.0,2.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,11:30,ZGGG,60.0,2.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,12:00,ZGGG,80.0,2.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,12:30,ZGGG,80.0,2.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,13:00,ZGGG,70.0,2.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,13:30,ZGGG,70.0,2.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,14:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1010.0,weather_caac_report_20250530.csv
05-30,14:30,ZGGG,90.0,2.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,15:00,ZGGG,100.0,2.0,0.0,9999.0,25.0,23.0,1010.0,weather_caac_report_20250530.csv
05-30,15:30,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1010.0,weather_caac_report_20250530.csv
05-30,16:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,16:30,ZGGG,80.0,1.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,17:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,17:30,ZGGG,80.0,1.0,0.0,9999.0,25.0,23.0,1009.0,weather_caac_report_20250530.csv
05-30,18:00,ZGGG,80.0,1.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,18:30,ZGGG,70.0,2.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,19:00,ZGGG,30.0,1.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,19:30,ZGGG,50.0,2.0,0.0,9999.0,25.0,23.0,1008.0,weather_caac_report_20250530.csv
05-30,20:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,20:30,ZGGG,40.0,2.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,21:00,ZGGG,70.0,3.0,0.0,9999.0,25.0,21.0,1008.0,weather_caac_report_20250530.csv
05-30,21:30,ZGGG,-1.0,1.0,0.0,9999.0,24.0,21.0,1008.0,weather_caac_report_20250530.csv
05-30,22:00,ZGGG,-1.0,1.0,0.0,9999.0,24.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,22:30,ZGGG,-1.0,1.0,0.0,9999.0,24.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,23:00,ZGGG,80.0,1.0,0.0,9999.0,24.0,22.0,1008.0,weather_caac_report_20250530.csv
05-30,23:30,ZGGG,-1.0,1.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250530.csv
05-31,00:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,22.0,1008.0,weather_caac_report_20250531.csv
05-31,00:30,ZGGG,40.0,2.0,0.0,9999.0,25.0,23.0,1008.0,weather_caac_report_20250531.csv
05-31,01:00,ZGGG,40.0,2.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250531.csv
05-31,01:30,ZGGG,70.0,3.0,0.0,9999.0,27.0,22.0,1008.0,weather_caac_report_20250531.csv
05-31,02:00,ZGGG,90.0,3.0,0.0,9999.0,28.0,23.0,1008.0,weather_caac_report_20250531.csv
05-31,02:30,ZGGG,80.0,3.0,0.0,9999.0,29.0,22.0,1008.0,weather_caac_report_20250531.csv
05-31,03:00,ZGGG,80.0,3.0,0.0,9999.0,29.0,23.0,1007.0,weather_caac_report_20250531.csv
05-31,03:30,ZGGG,110.0,2.0,0.0,9999.0,29.0,22.0,1007.0,weather_caac_report_20250531.csv
05-31,04:00,ZGGG,120.0,3.0,0.0,9999.0,30.0,23.0,1006.0,weather_caac_report_20250531.csv
05-31,04:30,ZGGG,-1.0,1.0,0.0,9999.0,30.0,23.0,1006.0,weather_caac_report_20250531.csv
05-31,05:00,ZGGG,-1.0,1.0,0.0,9999.0,30.0,23.0,1006.0,weather_caac_report_20250531.csv
05-31,05:30,ZGGG,160.0,2.0,0.0,9999.0,30.0,23.0,1005.0,weather_caac_report_20250531.csv
05-31,06:00,ZGGG,120.0,3.0,0.0,9999.0,31.0,23.0,1005.0,weather_caac_report_20250531.csv
05-31,06:30,ZGGG,140.0,3.0,0.0,9999.0,30.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,07:00,ZGGG,140.0,2.0,0.0,9999.0,30.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,07:30,ZGGG,140.0,3.0,0.0,9999.0,30.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,08:00,ZGGG,130.0,3.0,0.0,9999.0,30.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,08:30,ZGGG,120.0,2.0,0.0,9999.0,30.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,09:00,ZGGG,120.0,2.0,0.0,9999.0,29.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,09:30,ZGGG,110.0,2.0,0.0,9999.0,29.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,10:00,ZGGG,110.0,2.0,0.0,9999.0,29.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,10:30,ZGGG,130.0,2.0,0.0,9999.0,29.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,11:00,ZGGG,160.0,3.0,0.0,9999.0,29.0,23.0,1005.0,weather_caac_report_20250531.csv
05-31,11:30,ZGGG,220.0,2.0,0.0,9999.0,27.0,23.0,1005.0,weather_caac_report_20250531.csv
