进港流量,temp_c,wind_dir_sin,wind_dir_cos,wind_speed_mps,visibility_m,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,pressure_hpa,dewpoint_c,wind_gust_mps,is_peak_hours
20,26.0,0.8191520442889918,0.573576436351046,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,0.8660254037844387,-0.4999999999999998,1008.0,25.0,0.0,1
22,26.0,0.8191520442889918,0.573576436351046,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,1008.0,25.0,0.0,1
18,26.0,0.8191520442889918,0.573576436351046,2.0,9999.0,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,1009.0,25.0,0.0,1
15,26.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,1008.0,25.5,0.0,1
4,26.0,0.3338068592337709,0.9426414910921784,1.5,9999.0,-0.9976687691905393,-0.06824241336467046,0.8660254037844387,-0.4999999999999998,1008.0,25.0,0.0,1
31,26.0,0.636078220277764,0.77162458338772,1.0,9999.0,-0.979084087682323,0.2034560130526333,0.8660254037844387,-0.4999999999999998,1008.0,25.0,0.0,1
21,26.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,1007.0,25.5,0.0,1
20,26.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,1007.0,26.0,0.0,1
23,26.0,0.49242356010346705,0.8703556959398997,1.5,9999.0,-0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1007.0,26.0,0.0,1
16,26.0,0.8660254037844386,0.5000000000000001,1.0,8000.0,-0.2697967711570252,0.962917287347799,0.8660254037844387,-0.4999999999999998,1007.5,26.0,0.0,1
16,27.0,0.9961946980917455,0.08715574274765814,1.5,8999.5,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,1008.0,26.0,0.0,1
16,28.5,0.9961946980917455,0.08715574274765814,2.0,9999.0,0.0,1.0,1.2246467991473532e-16,-1.0,1008.0,27.0,0.0,0
14,31.0,0.7071067811865476,-0.7071067811865475,2.0,9999.0,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1008.0,27.0,0.0,0
17,32.0,0.49999999999999994,-0.8660254037844387,3.5,9999.0,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1008.0,26.5,0.0,0
5,32.0,0.08715574274765864,-0.9961946980917455,3.5,9999.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1008.0,25.5,0.0,0
4,33.0,-0.17364817766693047,-0.984807753012208,2.5,9999.0,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,1007.0,25.5,0.0,0
0,33.0,0.5037739770455264,-0.8638355052043957,4.25,9999.0,0.9790840876823229,0.20345601305263375,1.2246467991473532e-16,-1.0,1006.0,25.5,0.0,0
7,27.0,0.12186934340514755,-0.992546151641322,5.0,8666.0,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,1006.0,24.0,4.333333333333333,0
3,26.0,0.6472333724764329,-0.7622919136084175,2.0,9999.0,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,1006.0,23.666666666666668,0.0,1
8,26.0,0.984807753012208,0.17364817766693041,2.5,9999.0,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,1004.5,24.0,0.0,1
12,26.5,0.8191520442889918,0.573576436351046,3.0,9999.0,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,1004.0,25.0,0.0,1
12,26.0,0.984807753012208,0.17364817766693041,3.5,9999.0,0.3984010898462414,-0.917211301505453,1.2246467991473532e-16,-1.0,1004.0,25.0,0.0,1
19,26.0,0.7071067811865476,0.7071067811865476,2.5,9999.0,0.1361666490962471,-0.9906859460363306,1.2246467991473532e-16,-1.0,1005.0,24.0,0.0,1
16,26.0,0.8660254037844386,0.5000000000000001,2.5,9999.0,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,1005.0,24.0,0.0,1
13,26.0,0.9063077870366499,0.42261826174069944,2.5,9999.0,-0.39840108984624156,-0.9172113015054529,1.2246467991473532e-16,-1.0,1005.5,25.0,0.0,1
3,26.0,0.3338068592337709,0.9426414910921784,1.5,9999.0,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1006.0,25.0,0.0,1
24,26.0,0.3338068592337709,0.9426414910921784,1.0,9999.0,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1006.0,25.0,0.0,1
21,26.0,0.3338068592337709,0.9426414910921784,1.0,9999.0,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,1006.0,25.0,0.0,1
28,26.5,0.414693242656239,0.9099612708765432,1.5,9999.0,-0.9976687691905393,-0.06824241336467046,1.2246467991473532e-16,-1.0,1005.0,25.0,0.0,1
22,26.5,0.984807753012208,0.17364817766693041,1.0,9999.0,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,1005.0,26.0,0.0,1
19,26.0,0.636078220277764,0.77162458338772,1.0,9999.0,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,1005.0,25.5,0.0,1
24,26.5,0.414693242656239,0.9099612708765432,1.0,9999.0,-0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1005.0,26.0,0.0,1
20,27.0,0.8141155183563191,0.5807029557109399,1.0,9999.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1005.0,26.0,0.0,1
16,27.0,0.963630453208623,0.26723837607825696,1.0,9999.0,-0.2697967711570252,0.962917287347799,1.2246467991473532e-16,-1.0,1005.0,26.0,0.0,1
25,28.0,0.9832549075639546,0.18223552549214744,1.5,9999.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,1006.0,26.0,0.0,1
13,29.5,0.9832549075639546,0.18223552549214744,1.0,9999.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1007.0,27.0,0.0,0
9,30.0,0.9953961983671787,0.09584575252022406,3.0,9999.0,0.2697967711570243,0.9629172873477994,-0.8660254037844385,-0.5000000000000004,1007.0,26.0,0.0,0
16,31.0,-0.17364817766693047,-0.984807753012208,3.5,9999.0,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1007.0,26.5,0.0,0
8,32.75,-0.13052619222005132,-0.9914448613738105,5.5,7999.5,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1005.5,25.75,0.0,0
6,30.0,-0.12619896913582976,-0.992004949679715,3.75,8999.25,0.8878852184023752,0.4600650377311522,-0.8660254037844385,-0.5000000000000004,1005.0,26.75,0.0,0
7,28.6,0.9677091704819712,0.2520693582431136,2.0,6199.8,0.9790840876823229,0.20345601305263375,-0.8660254037844385,-0.5000000000000004,1005.0,26.2,0.0,0
4,27.25,-0.34202014332566866,-0.9396926207859084,4.5,5625.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1005.5,25.5,0.0,0
0,26.0,-0.9983081582712683,-0.05814482891047535,2.3333333333333335,7666.666666666667,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1006.0,25.333333333333332,0.0,1
10,25.0,0.9832549075639546,0.18223552549214744,2.0,8000.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,1006.0,24.5,0.0,1
11,25.5,0.766044443118978,0.6427876096865394,2.0,9999.0,0.631087944326053,-0.7757112907044197,-0.8660254037844385,-0.5000000000000004,1006.0,24.5,0.0,1
6,26.0,0.6427876096865395,-0.7660444431189779,2.0,8999.5,0.3984010898462414,-0.917211301505453,-0.8660254037844385,-0.5000000000000004,1006.5,25.0,0.0,1
14,25.0,-0.4226182617406993,-0.90630778703665,2.0,8000.0,0.1361666490962471,-0.9906859460363306,-0.8660254037844385,-0.5000000000000004,1007.0,25.0,0.0,1
10,25.5,-0.4226182617406993,-0.90630778703665,1.0,8999.5,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1008.0,25.0,0.0,1
13,26.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844385,-0.5000000000000004,1008.0,25.5,0.0,1
15,26.0,-0.5000000000000001,-0.8660254037844386,2.5,9999.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,1009.0,24.5,0.0,1
10,26.0,-0.5000000000000004,0.8660254037844384,4.0,9999.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1009.0,24.0,0.0,1
4,25.0,-0.2588190451025207,0.9659258262890683,4.0,9999.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,1009.0,23.0,0.0,1
13,25.0,-0.3420201433256686,0.9396926207859084,3.5,9999.0,-0.9976687691905393,-0.06824241336467046,-0.8660254037844385,-0.5000000000000004,1009.0,22.5,0.0,1
28,25.0,-0.3420201433256686,0.9396926207859084,3.5,9999.0,-0.979084087682323,0.2034560130526333,-0.8660254037844385,-0.5000000000000004,1009.0,22.5,0.0,1
22,25.0,-0.3420201433256686,0.9396926207859084,2.0,9999.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844385,-0.5000000000000004,1008.5,22.5,0.0,1
21,25.0,-0.6427876096865396,0.7660444431189778,4.5,9999.0,-0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1009.0,22.0,0.0,1
16,24.0,-0.2588190451025207,0.9659258262890683,4.0,9999.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1009.0,21.0,0.0,1
23,24.0,-0.4226182617407,0.9063077870366497,3.5,9999.0,-0.2697967711570252,0.962917287347799,-0.8660254037844385,-0.5000000000000004,1009.5,21.0,0.0,1
22,24.0,-0.4226182617407,0.9063077870366497,4.5,9999.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1010.5,21.0,0.0,1
19,24.5,-0.17364817766693047,-0.984807753012208,5.0,9999.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,1011.0,21.5,0.0,0
15,26.5,0.17364817766693033,0.984807753012208,5.0,9999.0,0.2697967711570243,0.9629172873477994,-0.8660254037844386,0.5000000000000001,1011.5,21.5,0.0,0
13,26.5,-0.08715574274765794,-0.9961946980917455,7.0,9999.0,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1012.0,21.0,0.0,0
15,26.5,-0.08715574274765794,-0.9961946980917455,7.5,9999.0,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1012.0,21.0,0.0,0
15,26.5,-0.17364817766693047,-0.984807753012208,8.5,9999.0,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001,1011.0,19.0,0.0,0
3,26.5,0.25881904510252074,0.9659258262890683,7.5,9999.0,0.9790840876823229,0.20345601305263375,-0.8660254037844386,0.5000000000000001,1011.0,17.5,0.0,0
4,27.0,0.17364817766693033,0.984807753012208,6.5,9999.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1011.0,18.0,0.0,0
5,28.0,-0.08715574274765794,-0.9961946980917455,7.5,9999.0,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,1010.5,16.5,0.0,1
8,27.0,-2.4492935982947064e-16,1.0,8.0,9999.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844386,0.5000000000000001,1011.0,16.0,0.0,1
14,26.5,0.08715574274765864,-0.9961946980917455,7.0,9999.0,0.631087944326053,-0.7757112907044197,-0.8660254037844386,0.5000000000000001,1011.0,17.0,0.0,1
15,25.5,-0.4226182617407,0.9063077870366497,6.0,9999.0,0.3984010898462414,-0.917211301505453,-0.8660254037844386,0.5000000000000001,1011.5,17.5,0.0,1
19,25.0,-0.2588190451025207,0.9659258262890683,5.0,9999.0,0.1361666490962471,-0.9906859460363306,-0.8660254037844386,0.5000000000000001,1012.5,18.0,0.0,1
18,24.5,-0.4226182617407,0.9063077870366497,6.0,9999.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1013.0,16.5,0.0,1
24,24.0,0.08715574274765864,-0.9961946980917455,5.5,9999.0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844386,0.5000000000000001,1014.0,15.5,0.0,1
21,24.0,-0.08715574274765794,-0.9961946980917455,6.0,9999.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,1014.0,15.0,0.0,1
27,24.0,0.17364817766693033,0.984807753012208,5.0,9999.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1014.0,14.0,0.0,1
17,24.0,-0.2588190451025207,0.9659258262890683,5.0,9999.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,1014.0,13.0,0.0,1
19,23.0,-0.4226182617407,0.9063077870366497,3.5,9999.0,-0.9976687691905393,-0.06824241336467046,-0.8660254037844386,0.5000000000000001,1013.5,14.5,0.0,1
24,23.0,-0.4226182617407,0.9063077870366497,2.5,9999.0,-0.979084087682323,0.2034560130526333,-0.8660254037844386,0.5000000000000001,1013.0,14.5,0.0,1
22,23.0,-0.7660444431189781,0.6427876096865393,2.5,9999.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844386,0.5000000000000001,1013.0,15.0,0.0,1
19,23.0,-0.17364817766693127,0.9848077530122079,2.5,9999.0,-0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1013.0,15.0,0.0,1
22,23.0,-0.08715574274765794,-0.9961946980917455,2.0,9999.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1013.0,15.5,0.0,1
21,23.0,0.7009092642998509,0.7132504491541816,1.0,9999.0,-0.2697967711570252,0.962917287347799,-0.8660254037844386,0.5000000000000001,1013.5,15.0,0.0,1
26,23.0,0.5664062369248328,0.8241261886220157,1.0,9999.0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,1014.0,16.0,0.0,1
16,23.5,-0.08715574274765794,-0.9961946980917455,2.0,9999.0,0.0,1.0,-2.4492935982947064e-16,1.0,1015.0,15.5,0.0,0
3,24.0,-0.08715574274765794,-0.9961946980917455,1.0,9999.0,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,1015.5,16.5,0.0,0
1,23.0,-0.08715574274765794,-0.9961946980917455,4.0,9999.0,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,1016.0,17.0,0.0,0
2,23.0,0.3420201433256687,0.9396926207859084,3.5,9999.0,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,1016.0,17.0,0.0,0
2,23.0,-0.17364817766693047,-0.984807753012208,3.0,9999.0,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,1016.0,17.5,0.0,0
4,22.0,0.44879918020046194,-0.8936326403234124,3.6666666666666665,9999.0,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,1016.0,18.0,0.0,0
4,23.0,0.7071067811865476,0.7071067811865476,3.5,9999.0,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,1015.0,17.5,0.0,0
4,23.0,0.49242356010346705,0.8703556959398997,2.0,9999.0,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,1014.5,17.5,0.0,1
12,24.0,0.9961946980917455,0.08715574274765814,2.0,9999.0,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,1014.0,17.0,0.0,1
14,24.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,1014.0,17.5,0.0,1
16,23.5,0.3420201433256689,-0.9396926207859083,2.5,9999.0,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,1015.0,17.5,0.0,1
23,23.0,0.3420201433256689,-0.9396926207859083,1.0,9999.0,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,1015.0,18.0,0.0,1
20,23.0,-0.008726535498373935,0.9999619230641713,0.5,9999.0,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,1015.0,18.0,0.0,1
19,23.0,0.414693242656239,0.9099612708765432,1.5,9999.0,-0.39840108984624156,-0.9172113015054529,-2.4492935982947064e-16,1.0,1016.0,18.5,0.0,1
25,23.0,0.7009092642998509,0.7132504491541816,1.0,9999.0,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,1017.0,19.0,0.0,1
26,21.666666666666668,-0.8322767767222778,-0.5543603222893713,4.666666666666667,8666.333333333334,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,1017.0,19.0,0.0,1
18,20.0,-0.2588190451025207,0.9659258262890683,4.5,8000.0,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,1016.5,19.0,0.0,1
26,20.0,0.25881904510252074,0.9659258262890683,3.5,9999.0,-0.9976687691905393,-0.06824241336467046,-2.4492935982947064e-16,1.0,1016.0,18.0,0.0,1
23,20.0,-0.008726535498373935,0.9999619230641713,0.5,9999.0,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,1015.0,18.0,0.0,1
23,21.0,0.17364817766693028,-0.984807753012208,2.5,9999.0,-0.8878852184023756,0.4600650377311516,-2.4492935982947064e-16,1.0,1015.0,18.0,0.0,1
14,21.0,-0.2588190451025207,0.9659258262890683,3.0,9999.0,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,1015.0,17.0,0.0,1
23,20.0,0.6427876096865393,0.766044443118978,2.0,9999.0,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,1015.0,18.0,0.0,1
19,20.0,0.6427876096865393,0.766044443118978,1.0,9999.0,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,1015.0,18.0,0.0,1
28,22.0,0.25881904510252074,0.9659258262890683,1.0,9999.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1015.5,17.5,0.0,1
14,23.0,0.8616291604415257,0.5075383629607042,1.5,9999.0,0.0,1.0,0.0,1.0,1016.0,17.0,0.0,0
6,23.0,0.573576436351046,0.8191520442889918,2.0,9999.0,0.2697967711570243,0.9629172873477994,0.0,1.0,1016.0,17.0,0.0,0
0,24.5,0.49999999999999994,0.8660254037844387,3.0,9999.0,0.5195839500354336,0.8544194045464886,0.0,1.0,1016.5,17.5,0.0,0
2,25.5,0.3338068592337709,0.9426414910921784,2.0,9999.0,0.730835964278124,0.6825531432186541,0.0,1.0,1017.0,17.0,0.0,0
4,26.0,0.17364817766693033,0.984807753012208,3.5,9999.0,0.8878852184023752,0.4600650377311522,0.0,1.0,1016.5,18.0,0.0,0
7,26.0,0.7071067811865476,0.7071067811865476,3.0,9999.0,0.9790840876823229,0.20345601305263375,0.0,1.0,1015.5,18.0,0.0,0
6,26.0,0.49999999999999994,0.8660254037844387,3.0,9999.0,0.9976687691905392,-0.06824241336467088,0.0,1.0,1015.0,18.5,0.0,0
0,26.0,0.6427876096865393,0.766044443118978,3.0,9999.0,0.9422609221188205,-0.33487961217098616,0.0,1.0,1014.0,18.5,0.0,1
11,26.0,0.8191520442889918,0.573576436351046,2.0,9999.0,0.8169698930104421,-0.5766803221148671,0.0,1.0,1014.0,19.0,0.0,1
13,26.0,0.573576436351046,0.8191520442889918,3.0,9999.0,0.631087944326053,-0.7757112907044197,0.0,1.0,1014.0,19.0,0.0,1
13,25.0,-0.08715574274765794,-0.9961946980917455,4.0,9999.0,0.3984010898462414,-0.917211301505453,0.0,1.0,1014.0,19.0,0.0,1
22,24.5,0.7071067811865476,0.7071067811865476,2.0,9999.0,0.1361666490962471,-0.9906859460363306,0.0,1.0,1014.0,19.0,0.0,1
20,24.0,0.766044443118978,0.6427876096865394,2.0,9999.0,-0.1361666490962464,-0.9906859460363308,0.0,1.0,1014.0,19.0,0.0,1
27,24.0,0.6427876096865393,0.766044443118978,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,0.0,1.0,1014.0,19.0,0.0,1
21,24.0,0.6427876096865393,0.766044443118978,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1015.0,19.0,0.0,1
21,23.0,0.9659258262890683,0.25881904510252074,2.0,9999.0,-0.816969893010442,-0.5766803221148672,0.0,1.0,1015.0,19.5,0.0,1
25,23.0,0.9659258262890683,0.25881904510252074,1.0,9999.0,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1015.0,20.0,0.0,1
21,23.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.9976687691905393,-0.06824241336467046,0.0,1.0,1014.5,20.0,0.0,1
26,23.0,0.7071067811865476,0.7071067811865476,1.5,9999.0,-0.979084087682323,0.2034560130526333,0.0,1.0,1014.0,20.0,0.0,1
19,23.0,0.8660254037844386,0.5000000000000001,1.5,9999.0,-0.8878852184023756,0.4600650377311516,0.0,1.0,1014.0,20.0,0.0,1
22,22.5,0.8191520442889918,0.573576436351046,2.0,9999.0,-0.730835964278124,0.6825531432186541,0.0,1.0,1014.0,21.0,0.0,1
20,22.0,0.8191520442889918,0.573576436351046,2.0,9999.0,-0.5195839500354336,0.8544194045464886,0.0,1.0,1014.0,20.0,0.0,1
20,22.0,0.9961946980917455,0.08715574274765814,2.0,8000.0,-0.2697967711570252,0.962917287347799,0.0,1.0,1014.0,20.0,0.0,1
23,22.5,0.9659258262890683,0.25881904510252074,2.0,8000.0,-2.4492935982947064e-16,1.0,0.0,1.0,1014.0,20.0,0.0,1
17,24.0,0.5664062369248328,0.8241261886220157,1.5,8999.5,0.0,1.0,0.8660254037844386,0.5000000000000001,1014.0,20.0,0.0,0
6,25.5,0.9063077870366499,0.42261826174069944,2.5,9999.0,0.2697967711570243,0.9629172873477994,0.8660254037844386,0.5000000000000001,1015.0,19.5,0.0,0
3,26.5,0.9961946980917455,-0.08715574274765824,2.0,9999.0,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,1014.5,19.5,0.0,0
1,28.0,0.9961946980917455,-0.08715574274765824,1.5,9999.0,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,1014.0,19.5,0.0,0
3,29.0,0.7009092642998509,0.7132504491541816,1.5,9999.0,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,1014.0,19.5,0.0,0
1,28.5,0.636078220277764,0.77162458338772,1.5,9999.0,0.9790840876823229,0.20345601305263375,0.8660254037844386,0.5000000000000001,1013.0,19.5,0.0,0
8,28.5,0.760405965600031,0.6494480483301835,1.5,9999.0,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1012.0,19.5,0.0,0
1,28.5,-0.7071067811865475,-0.7071067811865477,2.0,9999.0,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,1012.0,19.5,0.0,1
12,28.0,0.7071067811865476,0.7071067811865476,2.5,9999.0,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,1011.5,20.0,0.0,1
11,28.0,0.42261826174069944,0.9063077870366499,3.0,9999.0,0.631087944326053,-0.7757112907044197,0.8660254037844386,0.5000000000000001,1011.0,20.0,0.0,1
13,28.0,0.573576436351046,0.8191520442889918,3.0,9999.0,0.3984010898462414,-0.917211301505453,0.8660254037844386,0.5000000000000001,1011.5,20.0,0.0,1
22,27.5,0.17364817766693033,0.984807753012208,3.0,9999.0,0.1361666490962471,-0.9906859460363306,0.8660254037844386,0.5000000000000001,1012.0,20.0,0.0,1
19,27.0,0.573576436351046,0.8191520442889918,2.5,9999.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,1012.0,20.5,0.0,1
23,26.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,0.8660254037844386,0.5000000000000001,1012.0,21.0,0.0,1
25,26.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,1012.5,21.0,0.0,1
23,26.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,1013.0,21.5,0.0,1
19,26.0,0.984807753012208,0.17364817766693041,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,1012.0,22.0,0.0,1
20,25.5,0.9961946980917455,0.08715574274765814,2.0,9999.0,-0.9976687691905393,-0.06824241336467046,0.8660254037844386,0.5000000000000001,1011.0,21.5,0.0,1
23,25.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.979084087682323,0.2034560130526333,0.8660254037844386,0.5000000000000001,1010.5,22.5,0.0,1
22,25.0,0.9396926207859083,0.3420201433256688,1.5,9999.0,-0.8878852184023756,0.4600650377311516,0.8660254037844386,0.5000000000000001,1010.0,22.5,0.0,1
24,25.0,0.636078220277764,0.77162458338772,1.5,9999.0,-0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,1010.0,22.5,0.0,1
19,24.5,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,1010.0,22.5,0.0,1
22,24.5,0.9396926207859083,0.3420201433256688,2.0,9999.0,-0.2697967711570252,0.962917287347799,0.8660254037844386,0.5000000000000001,1010.0,22.0,0.0,1
26,25.0,0.9659258262890683,0.25881904510252074,2.0,9999.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,1010.0,22.0,0.0,1
14,25.0,0.9396926207859083,0.3420201433256688,3.0,9999.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1010.5,22.0,0.0,0
5,25.5,0.9063077870366499,0.42261826174069944,3.0,9999.0,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,1011.0,22.0,0.0,0
0,26.5,0.636078220277764,0.77162458338772,1.5,9999.0,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1011.0,22.0,0.0,0
1,28.0,0.8616291604415257,0.5075383629607042,2.0,9999.0,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,1010.0,21.5,0.0,0
4,28.0,0.6427876096865395,-0.7660444431189779,3.0,9999.0,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,1010.0,21.5,0.0,0
5,28.0,0.4226182617406995,-0.9063077870366499,2.5,9999.0,0.9790840876823229,0.20345601305263375,0.8660254037844387,-0.4999999999999998,1009.5,21.0,0.0,0
3,28.5,0.3420201433256689,-0.9396926207859083,2.0,9999.0,0.9976687691905392,-0.06824241336467088,0.8660254037844387,-0.4999999999999998,1009.0,21.5,0.0,0
0,27.5,1.0,6.123233995736766e-17,2.5,9999.0,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,1008.5,22.0,0.0,1
11,27.0,0.8191520442889918,0.573576436351046,2.5,9999.0,0.8169698930104421,-0.5766803221148671,0.8660254037844387,-0.4999999999999998,1008.0,22.0,0.0,1
14,27.0,0.7071067811865476,-0.7071067811865475,3.0,9999.0,0.631087944326053,-0.7757112907044197,0.8660254037844387,-0.4999999999999998,1008.0,22.5,0.0,1
17,26.0,0.9396926207859084,-0.3420201433256687,2.5,8000.0,0.3984010898462414,-0.917211301505453,0.8660254037844387,-0.4999999999999998,1008.0,23.5,0.0,1
